Fecha,Medicamento,Consumo Histórico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1)
2023-07-24,Salbutamol,198,708,0,Alto,0
2024-03-08,Simvastatina,152,345,0,Alto,0
2022-09-14,Ibuprofeno,321,358,0,Bajo,0
2023-12-10,Amoxicilina,402,152,0,Medio,0
2021-02-23,Omeprazol,465,475,0,Bajo,0
2022-01-09,Ibuprofeno,285,345,0,Alto,0
2023-05-07,Metformina,319,291,1,Alto,0
2021-06-01,Simvastatina,434,574,0,Medio,0
2023-10-12,Ibuprofeno,155,718,0,Alto,0
2024-05-12,Simvastatina,487,628,0,Bajo,0
2023-08-27,Metformina,66,783,0,Medio,0
2023-07-03,Ibuprofeno,330,605,0,Alto,0
2021-06-30,Aspirina,422,853,0,Medio,1
2021-02-05,Simvastatina,109,494,0,Bajo,1
2022-04-11,Salbutamol,394,475,0,Alto,0
2021-05-30,Aspirina,454,470,0,Medio,1
2022-06-25,Aspirina,482,160,0,Bajo,0
2023-02-22,Losartan,357,185,0,Bajo,0
2023-09-03,Metformina,139,489,0,Medio,0
2023-04-17,Losartan,328,609,0,Medio,0
2022-01-11,Loratadina,97,472,0,Medio,0
2022-06-09,Simvastatina,478,162,0,Alto,0
2023-03-13,Salbutamol,113,985,0,Alto,0
2024-02-02,Simvastatina,337,177,0,Alto,0
2022-01-12,Ibuprofeno,59,828,0,Alto,0
2022-08-24,Ibuprofeno,207,846,0,Medio,0
2024-05-21,Amoxicilina,263,633,0,Bajo,0
2021-06-20,Amoxicilina,135,900,0,Alto,0
2021-01-08,Simvastatina,460,352,0,Medio,0
2023-12-23,Metformina,349,370,0,Medio,0
2023-04-14,Ibuprofeno,420,434,0,Bajo,0
2022-09-17,Ibuprofeno,80,407,0,Bajo,0
2021-01-05,Ibuprofeno,492,236,1,Alto,0
2024-06-07,Amoxicilina,56,734,0,Medio,0
2024-08-16,Salbutamol,465,277,0,Medio,0
2022-07-20,Aspirina,291,528,0,Alto,0
2021-10-19,Ibuprofeno,464,839,0,Bajo,0
2022-04-09,Metformina,327,969,0,Bajo,0
2023-06-01,Paracetamol,261,590,0,Medio,0
2024-02-06,Loratadina,379,650,0,Alto,0
2024-03-16,Amoxicilina,326,448,0,Medio,0
2021-01-03,Omeprazol,280,653,0,Alto,0
2023-03-06,Simvastatina,195,490,0,Bajo,0
2022-12-14,Omeprazol,340,106,0,Alto,0
2022-08-11,Metformina,401,946,0,Alto,0
2021-06-13,Losartan,129,386,0,Medio,0
2021-10-10,Salbutamol,335,893,0,Alto,0
2021-12-28,Simvastatina,143,676,0,Medio,0
2021-04-20,Amoxicilina,390,100,0,Bajo,0
2023-09-30,Salbutamol,124,664,0,Medio,0
2024-02-29,Aspirina,418,690,0,Medio,0
2021-03-02,Omeprazol,53,992,1,Medio,0
2022-02-10,Aspirina,332,972,0,Medio,0
2024-04-22,Simvastatina,437,494,0,Bajo,0
2023-01-31,Salbutamol,483,303,0,Bajo,0
2021-04-29,Aspirina,189,844,0,Medio,0
2022-06-15,Amoxicilina,75,435,0,Alto,0
2023-04-06,Aspirina,286,175,0,Alto,0
2021-03-08,Ibuprofeno,428,198,0,Alto,0
2021-05-16,Metformina,386,376,0,Alto,0
2021-09-18,Ibuprofeno,270,579,0,Medio,0
2021-06-10,Metformina,92,503,0,Alto,0
2022-06-08,Amoxicilina,137,844,0,Medio,0
2021-02-09,Losartan,212,221,0,Alto,0
2023-12-02,Loratadina,291,612,0,Bajo,0
2021-06-21,Metformina,260,519,0,Medio,0
2023-10-28,Ibuprofeno,79,229,0,Alto,0
2024-02-05,Ibuprofeno,251,918,0,Medio,0
2023-03-20,Amoxicilina,357,239,0,Bajo,0
2021-05-06,Metformina,377,722,0,Alto,0
2021-04-06,Losartan,88,952,0,Medio,0
2022-05-27,Paracetamol,110,628,0,Alto,0
2022-10-10,Metformina,452,347,1,Medio,0
2023-03-19,Aspirina,407,304,0,Bajo,0
2023-03-06,Ibuprofeno,292,137,0,Bajo,0
2021-06-24,Amoxicilina,141,239,0,Alto,0
2023-06-05,Simvastatina,140,475,1,Bajo,0
2022-08-23,Paracetamol,312,403,0,Alto,0
2022-04-09,Aspirina,125,468,0,Bajo,0
2024-07-21,Loratadina,203,705,0,Medio,0
2022-01-07,Omeprazol,374,703,0,Bajo,0
2022-12-04,Loratadina,267,268,0,Bajo,0
2022-09-23,Simvastatina,75,955,0,Bajo,0
2023-11-16,Paracetamol,491,726,0,Medio,0
2022-02-04,Losartan,129,756,1,Medio,0
2022-08-15,Aspirina,388,559,0,Alto,0
2021-10-14,Simvastatina,349,801,0,Medio,0
2021-02-22,Salbutamol,411,607,0,Medio,0
2021-02-10,Losartan,345,622,0,Alto,0
2023-02-10,Losartan,481,200,0,Alto,0
2023-03-01,Metformina,243,972,0,Bajo,0
2024-04-04,Ibuprofeno,53,511,0,Medio,0
2023-05-13,Amoxicilina,146,734,1,Medio,0
2023-10-03,Simvastatina,404,454,0,Alto,0
2023-05-05,Simvastatina,66,515,0,Alto,0
2024-07-01,Metformina,314,620,0,Bajo,0
2023-02-18,Loratadina,389,405,0,Bajo,0
2023-12-11,Omeprazol,64,910,0,Bajo,0
2021-06-05,Losartan,103,799,0,Bajo,0
2022-02-05,Metformina,386,130,0,Medio,0
2022-06-07,Loratadina,382,801,0,Alto,0
2021-08-23,Simvastatina,454,677,0,Alto,0
2024-08-25,Omeprazol,391,368,0,Alto,0
2021-09-23,Aspirina,487,337,0,Alto,0
2023-07-29,Losartan,129,272,0,Alto,0
2022-09-14,Paracetamol,74,266,0,Bajo,1
2023-07-28,Loratadina,101,204,0,Medio,0
2022-02-11,Losartan,429,851,0,Bajo,0
2024-04-05,Simvastatina,289,331,0,Medio,0
2021-01-15,Amoxicilina,288,646,0,Alto,0
2021-11-10,Simvastatina,138,280,1,Bajo,0
2024-01-19,Aspirina,488,587,0,Alto,0
2024-05-06,Amoxicilina,176,648,0,Alto,0
2021-01-15,Salbutamol,387,923,0,Alto,0
2024-05-11,Amoxicilina,440,100,0,Medio,0
2021-12-06,Aspirina,212,673,0,Medio,0
2023-04-10,Amoxicilina,223,822,0,Bajo,0
2022-12-17,Omeprazol,439,664,0,Medio,0
2024-06-19,Simvastatina,65,260,0,Bajo,0
2022-12-31,Aspirina,183,143,1,Medio,0
2024-03-25,Amoxicilina,55,559,0,Medio,0
2021-01-06,Amoxicilina,431,265,0,Bajo,0
2021-07-25,Omeprazol,370,421,0,Bajo,0
2023-02-01,Salbutamol,113,383,0,Alto,0
2021-02-06,Simvastatina,464,989,0,Medio,0
2022-03-01,Omeprazol,166,318,0,Alto,0
2022-10-19,Aspirina,178,781,0,Bajo,0
2022-02-26,Simvastatina,160,813,0,Medio,0
2023-09-29,Amoxicilina,363,420,0,Bajo,0
2024-01-12,Aspirina,268,989,0,Alto,0
2024-06-03,Aspirina,413,682,0,Alto,0
2021-10-03,Ibuprofeno,177,704,0,Alto,0
2022-06-30,Ibuprofeno,499,804,0,Alto,0
2021-04-03,Simvastatina,170,144,0,Alto,0
2023-03-23,Aspirina,98,988,0,Medio,1
2023-09-23,Loratadina,62,182,0,Bajo,0
2022-05-01,Omeprazol,421,958,0,Bajo,0
2023-09-09,Salbutamol,185,863,0,Bajo,0
2021-10-05,Amoxicilina,131,162,0,Bajo,0
2021-02-26,Amoxicilina,345,988,1,Medio,0
2022-05-31,Metformina,209,454,1,Alto,0
2021-11-05,Amoxicilina,348,169,0,Bajo,0
2023-12-07,Ibuprofeno,177,117,0,Medio,0
2024-04-30,Paracetamol,399,945,0,Medio,1
2021-01-01,Amoxicilina,212,270,0,Bajo,0
2021-08-21,Ibuprofeno,474,416,0,Alto,1
2022-10-16,Aspirina,336,429,0,Medio,0
2023-10-07,Salbutamol,427,832,0,Alto,0
2022-07-20,Amoxicilina,346,984,0,Medio,0
2022-03-13,Paracetamol,128,802,0,Alto,0
2023-07-03,Salbutamol,442,443,0,Medio,0
2023-05-03,Simvastatina,58,639,0,Alto,0
2022-02-12,Paracetamol,301,175,0,Bajo,0
2024-04-29,Salbutamol,136,800,1,Alto,0
2024-08-01,Amoxicilina,143,460,0,Alto,0
2023-04-28,Loratadina,273,939,1,Medio,0
2021-09-19,Ibuprofeno,442,633,0,Alto,0
2022-09-15,Aspirina,409,280,0,Alto,0
2023-08-06,Amoxicilina,476,698,0,Medio,0
2023-10-31,Simvastatina,335,552,0,Medio,0
2024-03-05,Amoxicilina,352,684,0,Alto,0
2023-02-18,Aspirina,237,625,0,Bajo,0
2021-08-24,Ibuprofeno,354,278,0,Medio,0
2023-03-30,Simvastatina,132,585,0,Medio,0
2022-07-21,Ibuprofeno,121,530,0,Bajo,0
2022-08-10,Amoxicilina,279,147,0,Medio,0
2024-08-08,Salbutamol,140,762,0,Alto,0
2021-04-20,Salbutamol,455,604,0,Bajo,0
2023-10-26,Ibuprofeno,134,712,0,Alto,1
2022-01-05,Salbutamol,481,722,0,Bajo,0
2024-05-23,Losartan,111,148,0,Medio,0
2022-09-15,Loratadina,200,189,0,Medio,0
2023-06-27,Aspirina,246,647,0,Alto,0
2024-04-30,Salbutamol,130,948,0,Bajo,0
2022-07-12,Ibuprofeno,328,773,0,Bajo,0
2023-12-26,Loratadina,158,617,0,Alto,0
2022-11-13,Loratadina,69,121,0,Medio,0
2022-07-08,Omeprazol,161,654,0,Medio,0
2022-03-12,Amoxicilina,409,807,0,Medio,0
2024-02-15,Ibuprofeno,110,936,0,Alto,0
2024-01-08,Paracetamol,111,283,0,Bajo,0
2023-10-25,Omeprazol,371,802,0,Alto,0
2024-01-10,Ibuprofeno,99,107,0,Bajo,0
2024-02-07,Paracetamol,127,923,0,Alto,0
2024-07-03,Simvastatina,152,303,1,Alto,0
2021-05-21,Metformina,221,322,0,Medio,0
2022-11-05,Aspirina,495,291,0,Medio,0
2023-03-17,Salbutamol,255,223,0,Medio,0
2022-03-22,Metformina,288,128,0,Bajo,0
2023-05-22,Paracetamol,337,494,0,Bajo,0
2023-11-15,Amoxicilina,74,414,0,Bajo,0
2024-07-17,Losartan,435,354,0,Alto,0
2022-09-21,Simvastatina,133,821,0,Alto,0
2022-11-27,Aspirina,347,856,0,Medio,0
2022-04-11,Salbutamol,77,357,1,Alto,0
2024-04-20,Amoxicilina,411,244,0,Medio,0
2021-08-03,Paracetamol,402,857,0,Alto,0
2021-10-05,Aspirina,424,165,0,Alto,0
2021-08-10,Simvastatina,92,850,0,Bajo,0
2024-07-26,Losartan,232,974,0,Medio,0
2021-02-26,Omeprazol,100,798,0,Bajo,0
2024-01-02,Metformina,313,565,0,Bajo,0
2022-01-09,Omeprazol,420,371,0,Bajo,0
2022-03-15,Omeprazol,433,545,0,Bajo,1
2022-10-25,Paracetamol,259,421,0,Medio,0
2021-07-01,Aspirina,63,640,0,Alto,0
2023-11-11,Simvastatina,452,715,0,Bajo,0
2023-10-21,Paracetamol,247,927,0,Medio,0
2024-05-29,Simvastatina,53,514,0,Alto,0
2024-07-19,Metformina,454,741,0,Medio,0
2023-12-15,Loratadina,124,991,0,Medio,0
2021-06-24,Aspirina,497,729,0,Alto,0
2023-11-04,Salbutamol,220,291,0,Bajo,0
2023-05-11,Losartan,203,667,0,Bajo,0
2023-10-17,Omeprazol,287,555,0,Alto,0
2024-04-03,Paracetamol,223,921,0,Alto,0
2022-06-08,Ibuprofeno,360,892,0,Medio,0
2021-11-28,Omeprazol,179,434,0,Bajo,0
2024-05-21,Metformina,467,585,0,Alto,0
2022-11-17,Loratadina,271,916,0,Bajo,0
2024-08-20,Amoxicilina,159,673,0,Medio,0
2023-08-09,Losartan,309,829,0,Bajo,0
2021-05-03,Loratadina,370,445,0,Bajo,0
2022-06-16,Aspirina,438,213,0,Alto,0
2022-08-28,Amoxicilina,474,921,0,Bajo,0
2024-01-07,Losartan,236,962,0,Alto,0
2023-06-04,Metformina,392,336,0,Bajo,0
2023-11-18,Simvastatina,176,436,0,Bajo,0
2023-10-07,Losartan,431,327,0,Alto,0
2023-09-08,Aspirina,246,789,0,Bajo,0
2021-06-03,Loratadina,317,697,0,Alto,0
2021-03-17,Paracetamol,153,609,0,Medio,0
2024-01-13,Salbutamol,422,762,0,Bajo,1
2023-09-07,Salbutamol,50,737,0,Alto,0
2022-06-23,Paracetamol,463,249,0,Medio,0
2024-05-16,Salbutamol,337,726,0,Alto,0
2021-06-27,Losartan,97,797,0,Medio,0
2024-08-30,Amoxicilina,363,765,0,Alto,0
2021-04-02,Losartan,63,545,0,Bajo,0
2021-05-03,Amoxicilina,336,307,0,Alto,0
2023-02-13,Amoxicilina,202,308,0,Alto,0
2021-02-04,Metformina,53,143,0,Bajo,0
2021-09-05,Amoxicilina,446,213,0,Alto,0
2021-08-01,Ibuprofeno,151,836,0,Medio,0
2021-06-10,Salbutamol,209,294,0,Bajo,0
2024-08-18,Simvastatina,496,559,0,Medio,0
2021-12-21,Metformina,116,454,0,Medio,0
2021-05-25,Metformina,263,245,0,Medio,0
2021-07-03,Omeprazol,485,462,0,Bajo,0
2021-04-26,Loratadina,296,957,1,Medio,0
2021-08-18,Losartan,68,441,1,Medio,0
2021-12-05,Salbutamol,236,841,0,Bajo,0
2022-05-11,Metformina,55,535,0,Bajo,0
2022-05-22,Ibuprofeno,132,838,0,Alto,0
2022-03-06,Salbutamol,427,792,0,Medio,0
2021-02-11,Paracetamol,368,642,0,Alto,0
2024-07-27,Ibuprofeno,126,263,0,Medio,0
2022-10-22,Amoxicilina,207,257,0,Medio,0
2022-03-03,Amoxicilina,151,979,0,Bajo,0
2022-09-27,Omeprazol,439,890,0,Alto,0
2023-06-17,Amoxicilina,294,986,0,Bajo,0
2023-05-08,Ibuprofeno,303,351,0,Bajo,0
2023-07-15,Losartan,255,181,0,Alto,0
2022-08-10,Omeprazol,131,521,0,Alto,0
2023-08-21,Omeprazol,136,564,0,Medio,0
2022-11-01,Aspirina,470,218,0,Medio,0
2023-10-23,Salbutamol,385,901,0,Medio,0
2022-11-11,Loratadina,168,186,0,Alto,0
2024-03-30,Metformina,203,861,0,Medio,0
2022-03-24,Aspirina,248,551,1,Medio,0
2023-12-06,Losartan,215,529,0,Medio,0
2022-12-12,Loratadina,246,698,0,Medio,0
2024-03-23,Losartan,326,808,0,Medio,0
2022-10-07,Metformina,273,774,0,Bajo,0
2024-05-25,Losartan,94,675,0,Bajo,0
2024-08-21,Ibuprofeno,200,519,0,Medio,0
2021-06-06,Simvastatina,234,129,0,Medio,0
2024-07-11,Salbutamol,64,727,0,Bajo,0
2024-03-12,Amoxicilina,317,494,0,Medio,0
2022-07-17,Omeprazol,259,729,0,Bajo,0
2023-12-25,Simvastatina,289,980,0,Medio,0
2021-03-07,Amoxicilina,94,596,0,Alto,0
2021-08-21,Aspirina,204,568,0,Alto,0
2023-09-24,Ibuprofeno,184,486,0,Bajo,0
2021-12-18,Paracetamol,419,425,0,Alto,0
2022-01-15,Simvastatina,302,312,0,Medio,0
2021-01-22,Salbutamol,425,626,0,Bajo,0
2023-05-31,Metformina,166,940,0,Medio,0
2024-06-19,Salbutamol,360,647,0,Medio,0
2023-11-19,Losartan,275,720,0,Bajo,0
2022-12-20,Loratadina,462,676,0,Alto,0
2024-07-03,Metformina,298,336,0,Medio,0
2021-08-28,Omeprazol,57,450,0,Alto,0
2021-05-27,Aspirina,497,555,0,Alto,0
2021-12-30,Ibuprofeno,123,285,0,Medio,0
2023-03-26,Paracetamol,362,973,1,Alto,0
2024-08-25,Losartan,151,308,0,Alto,0
2023-08-12,Salbutamol,463,213,1,Alto,0
2023-06-27,Aspirina,172,555,0,Bajo,0
2021-07-19,Metformina,88,806,0,Alto,0
2022-12-17,Loratadina,395,568,0,Medio,0
2022-05-16,Aspirina,58,321,0,Medio,0
2024-07-19,Paracetamol,269,671,0,Medio,0
2023-05-28,Omeprazol,97,687,0,Medio,0
2023-04-28,Metformina,390,103,0,Alto,0
2022-05-27,Simvastatina,383,528,0,Alto,0
2021-07-13,Aspirina,476,764,0,Alto,0
2022-04-08,Metformina,342,859,1,Alto,0
2021-08-01,Loratadina,69,317,0,Medio,1
2021-05-24,Loratadina,333,181,1,Alto,0
2022-03-04,Paracetamol,209,375,0,Medio,0
2024-08-08,Metformina,62,487,0,Medio,0
2023-03-02,Salbutamol,250,528,0,Alto,0
2024-07-02,Losartan,311,331,1,Medio,1
2023-09-25,Aspirina,481,321,0,Alto,0
2022-06-25,Omeprazol,107,106,0,Alto,0
2022-08-18,Aspirina,155,997,0,Bajo,0
2021-03-04,Metformina,367,572,0,Alto,0
2024-02-22,Simvastatina,301,452,0,Medio,0
2022-01-17,Loratadina,490,321,0,Alto,0
2022-02-22,Omeprazol,186,478,0,Alto,0
2022-07-31,Metformina,391,350,0,Bajo,0
2021-10-27,Salbutamol,219,786,0,Bajo,0
2021-01-05,Simvastatina,259,790,0,Bajo,0
2021-02-17,Omeprazol,123,386,0,Medio,0
2022-12-19,Metformina,144,910,0,Alto,0
2021-12-04,Aspirina,145,681,0,Alto,0
2022-10-05,Omeprazol,182,643,0,Medio,0
2021-05-16,Simvastatina,252,874,0,Bajo,0
2024-07-01,Metformina,333,191,1,Bajo,0
2021-10-07,Losartan,136,313,0,Bajo,0
2022-03-29,Omeprazol,330,522,0,Alto,0
2023-10-22,Salbutamol,301,662,0,Bajo,0
2021-11-11,Paracetamol,109,906,0,Alto,0
2022-02-03,Amoxicilina,87,733,0,Alto,1
2021-08-22,Losartan,398,671,0,Bajo,0
2021-02-01,Loratadina,213,225,0,Alto,0
2024-07-06,Ibuprofeno,410,472,0,Alto,0
2024-08-12,Paracetamol,418,286,1,Alto,0
2023-08-06,Omeprazol,372,791,0,Alto,0
2021-01-30,Aspirina,267,817,0,Alto,0
2021-04-26,Paracetamol,459,126,0,Medio,0
2023-11-02,Aspirina,228,329,0,Bajo,0
2023-11-17,Simvastatina,56,811,0,Bajo,0
2022-09-08,Salbutamol,156,990,0,Alto,0
2023-04-28,Paracetamol,154,998,0,Medio,0
2023-07-23,Paracetamol,252,666,0,Alto,0
2023-05-13,Salbutamol,261,701,0,Alto,0
2024-03-28,Simvastatina,147,190,0,Medio,0
2023-06-30,Loratadina,239,794,0,Alto,0
2021-04-12,Paracetamol,468,750,0,Alto,0
2021-08-15,Losartan,461,855,0,Alto,0
2023-04-01,Ibuprofeno,300,263,0,Medio,1
2024-03-03,Salbutamol,355,851,0,Medio,0
2021-05-16,Aspirina,335,948,0,Bajo,0
2021-07-12,Loratadina,140,434,0,Bajo,0
2022-06-06,Simvastatina,438,546,1,Alto,0
2022-09-18,Amoxicilina,234,104,0,Bajo,0
2023-08-24,Losartan,346,625,0,Alto,0
2022-07-31,Amoxicilina,171,118,0,Alto,0
2021-11-01,Aspirina,168,111,0,Bajo,0
2022-01-03,Ibuprofeno,464,743,0,Bajo,0
2022-08-25,Losartan,483,435,0,Alto,0
2023-07-01,Paracetamol,264,739,0,Medio,0
2022-09-27,Loratadina,413,369,0,Alto,0
2023-12-15,Omeprazol,298,689,0,Bajo,0
2023-04-04,Amoxicilina,368,289,0,Alto,0
2022-09-04,Aspirina,333,219,0,Alto,0
2024-08-28,Metformina,141,709,0,Bajo,0
2023-09-01,Loratadina,165,668,0,Bajo,0
2021-02-13,Amoxicilina,430,137,0,Bajo,0
2023-09-14,Ibuprofeno,246,301,0,Bajo,0
2022-06-19,Omeprazol,460,940,0,Alto,0
2021-01-08,Salbutamol,171,225,0,Bajo,0
2021-11-19,Loratadina,455,902,0,Alto,0
2024-08-22,Omeprazol,153,627,0,Alto,0
2022-01-06,Simvastatina,433,178,0,Medio,0
2022-06-06,Simvastatina,442,279,0,Medio,0
2021-10-23,Simvastatina,278,225,0,Alto,0
2024-02-20,Simvastatina,152,825,0,Alto,0
2021-04-10,Salbutamol,162,765,0,Alto,0
2024-02-06,Metformina,98,217,0,Medio,0
2024-04-12,Salbutamol,223,770,1,Alto,0
2022-09-05,Aspirina,487,617,0,Medio,0
2022-01-30,Losartan,421,292,0,Bajo,0
2023-01-09,Salbutamol,458,892,0,Medio,0
2022-09-12,Salbutamol,461,815,0,Bajo,0
2023-10-20,Ibuprofeno,171,869,1,Alto,0
2023-05-19,Simvastatina,158,531,0,Alto,0
2022-04-17,Salbutamol,229,328,0,Bajo,0
2024-04-28,Salbutamol,441,550,0,Bajo,0
2022-05-31,Paracetamol,373,736,0,Medio,1
2024-02-28,Loratadina,284,129,0,Medio,0
2022-08-17,Omeprazol,222,611,0,Medio,0
2023-03-18,Loratadina,204,531,0,Medio,0
2022-03-13,Aspirina,252,762,0,Bajo,0
2023-05-31,Aspirina,457,969,0,Bajo,0
2022-04-22,Metformina,476,979,0,Alto,0
2024-06-01,Paracetamol,494,457,0,Bajo,0
2023-10-13,Losartan,289,173,1,Alto,0
2022-08-29,Ibuprofeno,293,644,0,Alto,0
2021-09-29,Paracetamol,313,690,0,Bajo,0
2021-04-20,Aspirina,293,971,0,Bajo,0
2021-01-25,Ibuprofeno,160,252,0,Bajo,0
2024-05-13,Salbutamol,148,228,0,Bajo,1
2023-02-25,Salbutamol,263,116,0,Bajo,0
2023-02-26,Amoxicilina,358,870,0,Alto,0
2022-07-14,Simvastatina,375,386,0,Medio,0
2021-03-26,Metformina,381,589,0,Medio,0
2022-12-12,Omeprazol,157,624,0,Bajo,0
2023-02-28,Metformina,412,165,0,Alto,0
2024-04-28,Simvastatina,146,903,0,Medio,0
2022-08-06,Ibuprofeno,400,436,0,Alto,0
2021-08-02,Aspirina,194,478,0,Medio,0
2021-08-11,Paracetamol,449,379,0,Alto,0
2024-06-23,Aspirina,132,848,0,Alto,0
2021-12-07,Metformina,340,138,0,Alto,0
2023-08-24,Omeprazol,496,875,0,Alto,0
2024-02-12,Paracetamol,406,193,0,Bajo,0
2021-01-20,Losartan,377,939,0,Medio,0
2024-06-20,Simvastatina,374,697,0,Medio,0
2023-07-08,Amoxicilina,459,320,1,Medio,0
2021-01-21,Paracetamol,161,280,0,Alto,0
2022-11-24,Paracetamol,475,513,0,Bajo,0
2023-09-05,Losartan,53,246,0,Alto,0
2024-04-10,Omeprazol,232,619,0,Alto,0
2022-01-28,Salbutamol,82,734,0,Medio,0
2024-02-25,Ibuprofeno,481,643,0,Bajo,0
2023-11-27,Paracetamol,322,593,0,Bajo,0
2023-10-25,Ibuprofeno,461,528,0,Bajo,0
2022-08-11,Salbutamol,111,929,0,Bajo,0
2021-01-10,Salbutamol,389,793,0,Alto,0
2024-03-23,Simvastatina,463,820,0,Medio,0
2023-08-05,Salbutamol,132,929,1,Medio,0
2023-05-29,Salbutamol,270,317,0,Medio,0
2021-05-23,Simvastatina,488,678,0,Bajo,0
2022-12-01,Simvastatina,324,728,0,Bajo,0
2021-11-16,Losartan,360,900,0,Alto,0
2023-06-16,Ibuprofeno,423,272,0,Bajo,0
2021-07-26,Ibuprofeno,151,917,0,Alto,0
2022-04-02,Paracetamol,333,713,0,Bajo,0
2022-07-10,Simvastatina,235,454,1,Alto,0
2024-03-29,Losartan,252,382,0,Medio,0
2024-04-09,Metformina,126,729,0,Medio,0
2021-06-28,Amoxicilina,241,902,0,Alto,0
2023-01-17,Simvastatina,372,476,1,Alto,0
2021-10-07,Losartan,60,727,0,Bajo,0
2022-07-28,Aspirina,465,658,0,Alto,0
2023-03-10,Paracetamol,436,392,0,Bajo,1
2022-11-21,Metformina,120,973,0,Medio,0
2021-04-16,Omeprazol,398,484,0,Medio,0
2023-02-09,Metformina,414,157,0,Medio,0
2022-08-08,Ibuprofeno,326,654,0,Bajo,0
2024-02-22,Simvastatina,158,295,0,Medio,0
2023-01-06,Metformina,144,115,0,Alto,0
2024-05-11,Aspirina,189,686,0,Alto,0
2022-07-22,Loratadina,373,520,0,Bajo,0
2024-01-28,Omeprazol,442,153,0,Bajo,0
2021-01-06,Amoxicilina,424,144,1,Alto,0
2021-08-20,Loratadina,317,254,0,Bajo,0
2023-02-02,Aspirina,297,630,0,Medio,0
2022-07-15,Amoxicilina,90,708,0,Bajo,0
2023-04-19,Aspirina,315,885,0,Alto,0
2021-06-15,Aspirina,52,571,0,Bajo,0
2024-02-15,Amoxicilina,187,853,0,Medio,0
2021-12-02,Amoxicilina,183,697,0,Medio,0
2023-03-11,Paracetamol,140,456,0,Alto,0
2024-05-21,Omeprazol,99,636,0,Bajo,0
2021-01-22,Paracetamol,62,553,0,Bajo,0
2023-11-10,Omeprazol,395,834,0,Bajo,0
2023-04-27,Paracetamol,142,264,0,Alto,0
2021-05-27,Loratadina,217,169,0,Bajo,0
2023-04-16,Salbutamol,479,343,1,Alto,0
2024-08-30,Metformina,163,271,0,Medio,0
2021-04-26,Salbutamol,112,897,0,Bajo,0
2022-10-02,Loratadina,315,149,0,Medio,0
2024-01-03,Amoxicilina,379,394,0,Medio,0
2023-02-28,Aspirina,429,771,0,Alto,0
2022-05-14,Metformina,255,392,0,Alto,0
2022-08-13,Loratadina,147,526,0,Bajo,0
2021-06-21,Ibuprofeno,377,299,0,Medio,0
2022-11-13,Simvastatina,239,604,0,Alto,0
2023-07-12,Omeprazol,70,431,0,Medio,0
2023-07-31,Amoxicilina,188,135,0,Alto,0
2023-09-01,Loratadina,150,911,0,Alto,0
2023-02-21,Simvastatina,63,131,0,Medio,0
2023-12-12,Metformina,140,111,1,Bajo,0
2021-08-24,Aspirina,273,139,0,Alto,0
2021-07-31,Paracetamol,332,383,0,Medio,0
2022-11-24,Loratadina,396,320,0,Bajo,0
2022-10-31,Losartan,411,957,0,Bajo,0
2023-06-11,Ibuprofeno,243,381,0,Medio,0
2022-12-09,Paracetamol,139,780,0,Alto,0
2023-08-13,Omeprazol,293,715,0,Alto,0
2022-08-21,Aspirina,185,192,0,Alto,0
2024-05-21,Loratadina,356,139,1,Alto,0
2022-07-12,Salbutamol,463,373,0,Alto,0
2021-11-13,Loratadina,143,138,0,Bajo,0
2023-04-12,Salbutamol,278,368,0,Alto,0
2024-04-03,Losartan,130,106,0,Alto,0
2022-07-22,Omeprazol,403,245,0,Alto,0
2024-03-30,Ibuprofeno,413,273,0,Alto,0
2022-02-11,Metformina,436,176,0,Medio,0
2023-03-25,Aspirina,326,175,1,Bajo,1
2024-03-06,Salbutamol,131,954,0,Bajo,0
2022-05-25,Salbutamol,245,938,0,Bajo,0
2022-11-13,Simvastatina,420,679,0,Medio,0
2021-07-24,Aspirina,186,401,1,Alto,0
2023-01-02,Ibuprofeno,457,604,0,Medio,0
2024-06-18,Losartan,204,818,0,Bajo,0
2021-05-29,Salbutamol,489,751,0,Medio,0
2021-12-07,Loratadina,391,360,0,Bajo,0
2021-10-20,Losartan,404,268,0,Medio,0
2023-10-21,Ibuprofeno,406,996,0,Medio,0
2021-07-27,Aspirina,387,123,0,Alto,0
2022-11-04,Loratadina,443,935,0,Alto,0
2024-05-13,Loratadina,151,415,1,Medio,0
2024-03-11,Simvastatina,79,544,0,Bajo,0
2023-11-28,Loratadina,246,663,0,Bajo,0
2023-10-25,Paracetamol,123,925,0,Bajo,0
2023-09-15,Omeprazol,226,949,0,Bajo,0
2024-01-30,Paracetamol,459,230,0,Medio,0
2021-11-20,Simvastatina,415,101,0,Alto,0
2023-06-16,Simvastatina,394,347,0,Bajo,0
2023-02-24,Amoxicilina,54,980,0,Medio,0
2022-10-24,Amoxicilina,467,572,0,Medio,0
2023-11-29,Paracetamol,338,203,0,Alto,0
2023-11-25,Paracetamol,402,291,1,Bajo,0
2023-04-30,Losartan,111,935,0,Medio,0
2023-10-16,Omeprazol,279,610,0,Alto,0
2023-10-15,Simvastatina,330,729,0,Bajo,0
2023-10-28,Metformina,470,105,1,Alto,0
2023-01-05,Paracetamol,346,738,0,Medio,0
2022-05-30,Simvastatina,427,777,0,Medio,0
